,Carnagie Melon University Order Guide/ Waste Sheet,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,
,Snacks,Sell
Price,2.16.15,2.16.15,2.18.15,2.18.15,2.20.15,2.20.15,Guaranteed Price,Total Due,END OF WEEK TOTALS,,,,
SKU,Name,,,Waste,,Waste,,Waste,,,NAME,SOLD,WASTE,SELL %,WASTE %
1910.0,,,5.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,,13.0,1.0,0.928571428571,0.0714285714286
1903.0,,,5.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,,7.0,5.0,0.583333333333,0.416666666667
1906.0,,,5.0,2.0,5.0,3.0,2.0,1.0,0.0,0.0,,6.0,6.0,0.5,0.5
1911.0,,,5.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,,8.0,4.0,0.666666666667,0.333333333333
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SNACK ITEMS,,20.0,,20.0,,10.0,,0.0,0.0,,,,,
,Sandwiches,,,,,,,,0.0,,,,,,
,,,,,,,,,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1808.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,1.0,0.0
1820.0,,,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,6.0,0.0,1.0,0.0
1821.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,1.0,0.0
1806.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,1.0,0.0
1795.0,,,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,,10.0,0.0,1.0,0.0
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SANDWICHES,,12.0,,12.0,,4.0,,0.0,0.0,,,,,
,Wraps,Price,2.16.15,2.16.15,2.18.15,2.18.15,2.20.15,2.20.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1839.0,,,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,6.0,0.0,1.0,0.0
1852.0,,,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,6.0,0.0,1.0,0.0
1857.0,,,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,3.0,1.0,0.75,0.25
1858.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,1.0,0.0
1833.0,,,4.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,,9.0,1.0,0.9,0.1
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL WRAPS,,12.0,,12.0,,6.0,,0.0,0.0,,,,,
,Salads,Price,2.16.15,2.16.15,2.18.15,2.18.15,2.20.15,2.20.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1892.0,,,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,6.0,0.0,1.0,0.0
1886.0,,,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,6.0,0.0,1.0,0.0
1881.0,,,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.5,0.5
1888.0,,,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.5,0.5
1870.0,,,4.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,,5.0,5.0,0.5,0.5
,TOTAL SALADS,,12.0,,12.0,,6.0,,0.0,0.0,,,,,
,Entrees,Price,2.16.15,2.16.15,2.18.15,2.18.15,2.20.15,2.20.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1943.0,,,4.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,,8.0,2.0,0.8,0.2
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL ENTREES,,4.0,,4.0,,2.0,,0.0,0.0,,,,,
,Total ITEMS WASTED,,,0.0,,0.0,,0.0,,,,,,,
,TOTAL ITEMS DELIVERED,,60.0,,60.0,,28.0,,,,,,,,
