,Carnagie Melon University Order Guide/ Waste Sheet,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,
,Snacks,Sell
Price,2.23.15,2.23.15,2.25.15,2.25.15,2.27.15,2.27.15,Guaranteed Price,Total Due,END OF WEEK TOTALS,,,,
SKU,Name,,,Waste,,Waste,,Waste,,,NAME,SOLD,WASTE,SELL %,WASTE %
1910.0,,,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,,14.0,0.0,1.0,0.0
1903.0,,,5.0,5.0,5.0,1.0,2.0,1.0,0.0,0.0,,5.0,7.0,0.416666666667,0.583333333333
1906.0,,,5.0,4.0,5.0,2.0,2.0,1.0,0.0,0.0,,5.0,7.0,0.416666666667,0.583333333333
1904.0,,,5.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,,2.0,10.0,0.166666666667,0.833333333333
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SNACK ITEMS,,20.0,,20.0,,10.0,,0.0,0.0,,,,,
,Sandwiches,Price,2.23.15,2.23.15,2.25.15,2.25.15,2.27.15,2.27.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1809.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,1.0,0.0
1812.0,,,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,,3.0,3.0,0.5,0.5
1805.0,,,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,4.0,2.0,0.666666666667,0.333333333333
1817.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,1.0,0.0
1793.0,,,4.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,,9.0,1.0,0.9,0.1
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SANDWICHES,,12.0,,12.0,,6.0,,0.0,0.0,,,,,
,Wraps,Price,2.23.15,2.23.15,2.25.15,2.25.15,2.27.15,2.27.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1840.0,,,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,7.0,0.0,1.0,0.0
1851.0,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,1.0,0.0
1848.0,,,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,4.0,3.0,0.571428571429,0.428571428571
1842.0,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,1.0,0.0
1825.0,,,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,,4.0,2.0,0.666666666667,0.333333333333
1759.0,,,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,5.0,0.0,1.0,0.0
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL WRAPS,,14.0,,14.0,,7.0,,0.0,0.0,,,,,
,Salads,Price,2.23.15,2.23.15,2.25.15,2.25.15,2.27.15,2.27.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1753.0,,,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,,3.0,2.0,0.6,0.4
1876.0,,,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,3.0,3.0,0.5,0.5
1890.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,1.0,0.0
1875.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,1.0,0.0
1887.0,,,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,5.0,1.0,0.833333333333,0.166666666667
,TOTAL SALADS,,10.0,,10.0,,5.0,,0.0,0.0,,,,,
,Entrees,Price,2.23.15,2.23.15,2.25.15,2.25.15,2.27.15,2.27.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1943.0,,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,1.0,0.0
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL ENTREES,,4.0,,4.0,,0.0,,0.0,0.0,,,,,
,Total ITEMS WASTED,,,0.0,,0.0,,0.0,,,,,,,
,TOTAL ITEMS DELIVERED,,60.0,,60.0,,28.0,,,,,,,,
