,Carnagie Melon University Order Guide/ Waste Sheet,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,
,Snacks,Sell
Price,6.1.15,6.1.15,6.3.15,6.3.15,6.5.15,6.5.15,Guaranteed Price,Total Due,END OF WEEK TOTALS,,,,
SKU,Name,,,Waste,,Waste,,Waste,,,NAME,SOLD,WASTE,SELL %,WASTE %
1910.0,,,6.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0,,9.0,6.0,0.6,0.4
1720.0,,,3.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,,5.0,3.0,0.625,0.375
1904.0,,,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,,1.0,6.0,0.142857142857,0.857142857143
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SNACK ITEMS,,12.0,,12.0,,6.0,,0.0,0.0,,,,,
,Sandwiches,Price,6.1.15,6.1.15,6.3.15,6.3.15,6.5.15,6.5.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1798.0,,,4.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,,2.0,9.0,0.181818181818,0.818181818182
1814.0,,,4.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,,6.0,4.0,0.6,0.4
1702.0,,,4.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,,1.0,9.0,0.1,0.9
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SANDWICHES,,12.0,,12.0,,7.0,,0.0,0.0,,,,,
,Wraps,Price,6.1.15,6.1.15,6.3.15,6.3.15,6.5.15,6.5.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1836.0,,,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,,1.0,4.0,0.2,0.8
1850.0,,,3.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,,4.0,4.0,0.5,0.5
1851.0,,,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,,1.0,7.0,0.125,0.875
1824.0,,,3.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,,1.0,7.0,0.125,0.875
1759.0,,,3.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,,3.0,5.0,0.375,0.625
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL WRAPS,,12.0,,15.0,,10.0,,0.0,0.0,,,,,
,Salads,Price,6.1.15,6.1.15,6.3.15,6.3.15,6.5.15,6.5.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1874.0,,,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,,2.0,5.0,0.285714285714,0.714285714286
1892.0,,,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,,3.0,4.0,0.428571428571,0.571428571429
1884.0,,,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,,4.0,3.0,0.571428571429,0.428571428571
1889.0, ,,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0, ,5.0,2.0,0.714285714286,0.285714285714
1753.0,,,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,,1.0,6.0,0.142857142857,0.857142857143
,TOTAL SALADS,,15.0,,15.0,,5.0,0.0,0.0,0.0,,,,,
,Entrees,Price,6.1.15,6.1.15,6.3.15,6.3.15,6.5.15,6.5.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1943.0,,,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,,7.0,3.0,1.0,0.428571428571
1945.0,,,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,,7.0,6.0,1.0,0.857142857143
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,Citrus Flank Steak,,,,,,,,,,,,,,
,Herb Infused Seitan Milanese,,,,,,,,,,,,,,
,TOTAL ENTREES,,6.0,,6.0,,2.0,,0.0,0.0,,,,,
,Total ITEMS WASTED,,,0.0,,0.0,,0.0,,,,,,,
,TOTAL ITEMS DELIVERED,,57.0,,60.0,,30.0,,,,,,,,
