,Carnagie Melon University Order Guide/ Waste Sheet,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,
,Snacks,Sell
Price,4.6.15,4.6.15,4.8.15,4.8.15,4.10.15,4.10.15,Guaranteed Price,Total Due,END OF WEEK TOTALS,,,,
SKU,Name,,,Waste,,Waste,,Waste,,,NAME,SOLD,WASTE,SELL %,WASTE %
1910.0,,,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,,15.0,0.0,1.0,0.0
1899.0,,,5.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,,8.0,4.0,0.666666666667,0.333333333333
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SNACK ITEMS,,10.0,,10.0,,7.0,,0.0,0.0,,,,,
,Sandwiches,Price,4.6.15,4.6.15,4.8.15,4.8.15,4.10.15,4.10.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1823.0,,,4.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,,8.0,2.0,0.8,0.2
1808.0,,,4.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,,4.0,6.0,0.4,0.6
1804.0,,,4.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,,3.0,7.0,0.3,0.7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SANDWICHES,,12.0,,12.0,,6.0,,0.0,0.0,,,,,
,Wraps,Price,4.6.15,4.6.15,4.8.15,4.8.15,4.10.15,4.10.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1759.0,,,4.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,,5.0,5.0,0.5,0.5
1836.0,,,4.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,,6.0,4.0,0.6,0.4
1850.0,,,4.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,,5.0,5.0,0.5,0.5
1843.0,,,4.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,,6.0,4.0,0.6,0.4
1854.0,,,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,,9.0,1.0,0.9,0.1
1829.0,,,4.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,,7.0,3.0,0.7,0.3
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL WRAPS,,24.0,,24.0,,12.0,,0.0,0.0,,,,,
,Salads,Price,4.6.15,4.6.15,4.8.15,4.8.15,4.10.15,4.10.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1887.0,,,3.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,,2.0,5.0,0.285714285714,0.714285714286
1875.0,,,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,,2.0,5.0,0.285714285714,0.714285714286
1881.0,,,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,7.0,0.0,1.0,0.0
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SALADS,,9.0,,9.0,,3.0,,0.0,0.0,,,,,
,Entrees,Price,4.6.15,4.6.15,4.8.15,4.8.15,4.10.15,4.10.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1944.0,,,5.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,,10.0,2.0,0.833333333333,0.166666666667
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,GRILLED COSMO CHICKEN,,,,,,,,,,,,,,
,TOTAL ENTREES,,5.0,,5.0,,2.0,,0.0,0.0,,,,,
,Total ITEMS WASTED,,,0.0,,0.0,,0.0,,,,,,,
,TOTAL ITEMS DELIVERED,,60.0,,60.0,,30.0,,,,,,,,
