,Carnagie Melon University Order Guide/ Waste Sheet,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,
,Snacks,Sell
Price,7.27.15,7.27.15,7.29.15,7.29.15,7.31.15,7.31.15,Guaranteed Price,Total Due,END OF WEEK TOTALS,,,,
SKU,Name,,,Waste,,Waste,,Waste,,,NAME,SOLD,WASTE,SELL %,WASTE %
1910.0,,,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,,6.0,0.0,1.0,0.0
1906.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,2.0,1.0,0.666666666667,0.333333333333
1759.0,,,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,,2.0,4.0,0.333333333333,0.666666666667
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SNACK ITEMS,,5.0,3.0,5.0,0.0,5.0,2.0,0.0,0.0,,,,,
,Sandwiches,Price,7.27.15,7.27.15,7.29.15,7.29.15,7.31.15,7.31.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1800.0,,,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,,1.0,5.0,0.166666666667,0.833333333333
1802.0,,,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,,2.0,4.0,0.333333333333,0.666666666667
1810.0,,,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,,5.0,1.0,0.833333333333,0.166666666667
1794.0,,,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,6.0,0.0,1.0
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SANDWICHES,,8.0,6.0,8.0,3.0,8.0,7.0,0.0,0.0,,,,,
,Wraps,Price,7.27.15,7.27.15,7.29.15,7.29.15,7.31.15,7.31.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1836.0,,,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,,1.0,5.0,0.166666666667,0.833333333333
1850.0,,,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,,3.0,3.0,0.5,0.5
1851.0,,,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,,2.0,4.0,0.333333333333,0.666666666667
1824.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,0.0,1.0
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,0.0,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL WRAPS,,7.0,4.0,7.0,5.0,7.0,6.0,0.0,0.0,,,,,
,Salads,Price,7.27.15,7.27.15,7.29.15,7.29.15,7.31.15,7.31.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1875.0,,,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,,2.0,4.0,0.333333333333,0.666666666667
1877.0,,,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,,5.0,1.0,0.833333333333,0.166666666667
1887.0,,,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,,4.0,2.0,0.666666666667,0.333333333333
1872.0,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,2.0,1.0,0.666666666667,0.333333333333
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SALADS,,7.0,1.0,7.0,3.0,7.0,4.0,0.0,0.0,,,,,
,Entrees,Price,7.27.15,7.27.15,7.29.15,7.29.15,7.31.15,7.31.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1943.0,,,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,3.0,1.0,0.75,0.25
1945.0,,,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,-1.0,3.0,-0.5,1.5
,,,0.0,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,0.0,,,,,,0.0,0.0,,0.0,0.0,7,7
,Chicken Parmesan,,,,,,,,,,,,,,
,Three Cheese eggplant parmesan,,,,,,,,,,,,,,
,TOTAL ENTREES,,3.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,,,,,
,Total ITEMS WASTED,,,17.0,,11.0,,20.0,,,,,,,
,TOTAL ITEMS DELIVERED,,30.0,,27.0,,30.0,,,,,,,,
,TOTAL ITEMS WASTED AS A PERCENTAGE,,0.566666666667,,0.407407407407,,0.666666666667,,,,,,,,
