1910,2,0,100.0,0.0
1912,2,0,100.0,0.0
1721,1,1,50.0,50.0
1759,2,0,100.0,0.0
1803,1,0,100.0,0.0
1807,1,0,100.0,0.0
1817,1,0,100.0,0.0
1813,1,0,100.0,0.0
1790,1,0,100.0,0.0
1838,1,0,100.0,0.0
1853,1,0,100.0,0.0
1852,1,0,100.0,0.0
1858,1,0,100.0,0.0
1825,1,0,100.0,0.0
1876,1,1,50.0,50.0
1878,0,2,0.0,100.0
1886,0,2,0.0,100.0
1871,1,1,50.0,50.0
1943,2,0,100.0,0.0
1945,2,1,100.0,50.0
