1912,3,3,0.0,0.0
1905,2,2,0.0,0.0
1903,2,3,0.0,0.0
1721,3,3,0.0,0.0
1799,1,1,0.0,0.0
1814,1,2,0.0,0.0
1702,2,3,0.0,0.0
1949,3,3,0.0,0.0
1828,3,3,0.0,0.0
1838,0,3,0.0,0.0
1858,3,3,0.0,0.0
1759,1,3,0.0,0.0
1871,3,3,0.0,0.0
1894,2,3,0.0,0.0
1889,3,3,0.0,0.0
1930,2,2,0.0,0.0
1705,2,2,0.0,0.0
1943,2,3,0.0,0.0
1913,1,2,0.0,0.0
