1910,8,0,100.0,0.0
1721,4,4,50.0,50.0
1902,3,4,42.8571428571,57.1428571429
1897,4,3,57.1428571429,42.8571428571
1903,2,5,28.5714285714,71.4285714286
1815,7,3,70.0,30.0
1816,9,1,90.0,10.0
1819,10,0,100.0,0.0
1795,9,1,90.0,10.0
1836,7,0,100.0,0.0
1851,7,0,100.0,0.0
1841,7,0,100.0,0.0
2825,7,0,100.0,0.0
1824,7,0,100.0,0.0
1883,7,3,70.0,30.0
1890,7,3,70.0,30.0
1891,7,3,70.0,30.0
1870,3,7,30.0,70.0
1943,5,2,71.4285714286,28.5714285714
1945,5,2,71.4285714286,28.5714285714
