1910,9,1,90.0,10.0
1720,6,4,60.0,40.0
1904,2,8,20.0,80.0
1815,3,5,37.5,62.5
1816,1,7,12.5,87.5
1819,3,4,42.8571428571,57.1428571429
1795,2,6,25.0,75.0
1702,1,6,14.2857142857,85.7142857143
1839,6,1,85.7142857143,14.2857142857
1854,5,3,62.5,37.5
1862,3,4,42.8571428571,57.1428571429
1856,2,6,25.0,75.0
1826,0,7,0.0,100.0
1875,1,6,14.2857142857,85.7142857143
1877,6,2,75.0,25.0
1887,4,3,57.1428571429,42.8571428571
1872,3,5,37.5,62.5
1945,1,6,14.2857142857,85.7142857143
