1910,15,0,100.0,0.0
1720,9,6,60.0,40.0
1803,6,2,75.0,25.0
1807,4,4,50.0,50.0
1811,2,6,25.0,75.0
1813,5,3,62.5,37.5
1790,4,4,50.0,50.0
1836,5,0,100.0,0.0
1850,3,2,60.0,40.0
1843,4,1,80.0,20.0
1854,3,2,60.0,40.0
1829,3,2,60.0,40.0
1874,4,4,50.0,50.0
1892,1,7,12.5,87.5
1884,6,2,75.0,25.0
1889,7,1,87.5,12.5
1753,4,4,50.0,50.0
1943,8,2,80.0,20.0
1945,10,9,100.0,90.0
