1910,14,0,100.0,0.0
1903,5,7,41.6666666667,58.3333333333
1906,3,9,25.0,75.0
1904,3,9,25.0,75.0
1799,2,2,50.0,50.0
1823,6,0,100.0,0.0
1804,6,0,100.0,0.0
1810,3,1,75.0,25.0
1792,5,5,50.0,50.0
1837,7,0,100.0,0.0
1858,1,4,20.0,80.0
1843,7,0,100.0,0.0
1859,3,2,60.0,40.0
1826,4,2,66.6666666667,33.3333333333
1759,3,2,60.0,40.0
1889,7,1,87.5,12.5
1882,2,0,100.0,0.0
1877,4,0,100.0,0.0
1892,3,2,60.0,40.0
1871,4,2,66.6666666667,33.3333333333
1944,10,0,100.0,0.0
